TITLE = u_vectors
VARIABLES = "x", "y", "u","v"
Zone T = "BLOCK1", i=101, j=101, F=POINT


0.01	0.81	-0.00112109	0.040246
0.01	0.82	-0.00131318	0.0424647
0.01	0.83	-0.00154594	0.0450516
0.01	0.84	-0.00182937	0.0480808
0.01	0.85	-0.00217671	0.0516435
0.01	0.86	-0.00260589	0.0558526
0.01	0.87	-0.00314181	0.0608499
0.01	0.88	-0.00381999	0.066816
0.01	0.89	-0.00469281	0.073984
0.01	0.9	-0.00584013	0.0826598
0.01	0.91	-0.00738834	0.0932505
0.01	0.92	-0.0095444	0.106304
0.01	0.93	-0.0126553	0.122557
0.01	0.94	-0.0172986	0.142961
0.01	0.95	-0.024348	0.168591
0.01	0.96	-0.0345999	0.200062
0.01	0.97	-0.0457901	0.235228
0.01	0.98	-0.0365284	0.261404
0.01	0.99	0.112826	0.231383
0.01	1	1	0
0.02	0	0	0
0.02	0.01	3.93763e-005	-1.94046e-005
0.02	0.02	4.98357e-005	-4.96348e-005
0.02	0.03	3.81719e-005	-7.23944e-005
0.02	0.04	1.15175e-005	-7.46648e-005
0.02	0.05	-2.46293e-005	-4.73487e-005
0.02	0.06	-6.64949e-005	1.56659e-005
0.02	0.07	-0.000111611	0.000118303
0.02	0.08	-0.000158392	0.000262934
0.02	0.09	-0.00020583	0.000450855
0.02	0.1	-0.000253284	0.000682623
0.02	0.11	-0.000300347	0.000958295
0.02	0.12	-0.000346764	0.00127759
0.02	0.13	-0.000392376	0.00163999
0.02	0.14	-0.000437082	0.00204483
0.02	0.15	-0.000480822	0.00249135
0.02	0.16	-0.000523554	0.00297869
0.02	0.17	-0.00056525	0.00350596
0.02	0.18	-0.000605888	0.00407222
0.02	0.19	-0.000645445	0.00467649
0.02	0.2	-0.000683897	0.00531777
0.02	0.21	-0.000721217	0.00599501
0.02	0.22	-0.000757371	0.00670713
0.02	0.23	-0.000792322	0.00745303
0.02	0.24	-0.000826028	0.00823155
0.02	0.25	-0.000858441	0.00904148
0.02	0.26	-0.000889507	0.00988158
0.02	0.27	-0.000919171	0.0107505
0.02	0.28	-0.000947373	0.011647
0.02	0.29	-0.00097405	0.0125695
0.02	0.3	-0.000999138	0.0135167
0.02	0.31	-0.00102257	0.014487
0.02	0.32	-0.00104429	0.0154787
0.02	0.33	-0.00106422	0.0164903
0.02	0.34	-0.00108231	0.0175199
0.02	0.35	-0.00109851	0.018566
0.02	0.36	-0.00111275	0.0196266
0.02	0.37	-0.00112499	0.0206999
0.02	0.38	-0.0011352	0.0217839
0.02	0.39	-0.00114335	0.0228769
0.02	0.4	-0.00114941	0.0239768
0.02	0.41	-0.00115339	0.0250816
0.02	0.42	-0.00115527	0.0261894
0.02	0.43	-0.0011551	0.0272983
0.02	0.44	-0.0011529	0.0284063
0.02	0.45	-0.00114873	0.0295115
0.02	0.46	-0.00114266	0.0306122
0.02	0.47	-0.00113478	0.0317066
0.02	0.48	-0.00112522	0.032793
0.02	0.49	-0.0011141	0.03387
0.02	0.5	-0.00110161	0.0349361
0.02	0.51	-0.00108792	0.0359902
0.02	0.52	-0.00107327	0.0370312
0.02	0.53	-0.00105791	0.0380583
0.02	0.54	-0.00104212	0.039071
0.02	0.55	-0.00102625	0.0400689
0.02	0.56	-0.00101065	0.0410523
0.02	0.57	-0.000995753	0.0420215
0.02	0.58	-0.000982012	0.0429773
0.02	0.59	-0.000969955	0.043921
0.02	0.6	-0.000960169	0.0448546
0.02	0.61	-0.000953315	0.0457802
0.02	0.62	-0.000950137	0.046701
0.02	0.63	-0.000951474	0.0476208
0.02	0.64	-0.000958279	0.048544
0.02	0.65	-0.000971634	0.0494763
0.02	0.66	-0.000992774	0.0504241
0.02	0.67	-0.00102311	0.0513953
0.02	0.68	-0.00106428	0.0523989
0.02	0.69	-0.00111816	0.0534456
0.02	0.7	-0.00118694	0.0545479
0.02	0.71	-0.00127317	0.0557205
0.02	0.72	-0.00137983	0.0569801
0.02	0.73	-0.00151042	0.0583467
0.02	0.74	-0.0016691	0.0598433
0.02	0.75	-0.00186078	0.0614966
0.02	0.76	-0.0020913	0.063338
0.02	0.77	-0.00236768	0.0654041
0.02	0.78	-0.00269834	0.0677377
0.02	0.79	-0.0030935	0.0703889
0.02	0.8	-0.00356561	0.0734166
0.02	0.81	-0.00412996	0.0768902
0.02	0.82	-0.00480553	0.0808917
0.02	0.83	-0.00561612	0.085518
0.02	0.84	-0.0065919	0.0908844
0.02	0.85	-0.00777175	0.0971286
0.02	0.86	-0.00920644	0.104415
0.02	0.87	-0.0109635	0.112941
0.02	0.88	-0.0131341	0.122945
0.02	0.89	-0.0158437	0.134709
0.02	0.9	-0.0192665	0.148568
0.02	0.91	-0.0236447	0.164902
0.02	0.92	-0.0293065	0.184105
0.02	0.93	-0.0366564	0.20648
0.02	0.94	-0.0460344	0.231962
0.02	0.95	-0.0571015	0.2594
0.02	0.96	-0.0666369	0.284875
0.02	0.97	-0.0613414	0.298026
0.02	0.98	0.00384532	0.275559
0.02	0.99	0.261404	0.17775
0.02	1	1	0
0.03	0	0	0
0.03	0.01	6.348e-005	-1.70022e-005
0.03	0.02	7.25122e-005	-3.77135e-005
0.03	0.03	4.22871e-005	-4.18566e-005
0.03	0.04	-1.51224e-005	-1.48644e-005
0.03	0.05	-9.063e-005	5.38335e-005
0.03	0.06	-0.000177724	0.000171743
0.03	0.07	-0.000271884	0.000344002
0.03	0.08	-0.00037003	0.00057396
0.03	0.09	-0.000470084	0.000863635
0.03	0.1	-0.000570655	0.00121408
0.03	0.11	-0.000670812	0.00162565
0.03	0.12	-0.000769938	0.00209821
0.03	0.13	-0.000867622	0.00263124
0.03	0.14	-0.00096359	0.003224
0.03	0.15	-0.00105766	0.00387555
0.03	0.16	-0.00114969	0.00458481
