VARIABLES="X" "Y" "PSI"
ZONE     I=31     J=21 DATAPACKING=POINT
0	         0	         0
0	       0.2	         0
0	       0.4	         0
0	       0.6	         0
0	       0.8	         0
0	         1	         0
0	       1.2	         0
0	       1.4	         0
0	       1.6	         0
0	       1.8	         0
0	         2	         0
0	       2.2	         0
0	       2.4	         0
0	       2.6	         0
0	       2.8	         0
0	         3	         0
0	       3.2	         0
0	       3.4	         0
0	       3.6	         0
0	       3.8	         0
0	         4	         0
0.2	         0	         0
0.2	       0.2	   2.40777
0.2	       0.4	   4.32127
0.2	       0.6	    5.5653
0.2	       0.8	   6.20363
0.2	         1	   6.38806
0.2	       1.2	   6.26861
0.2	       1.4	   5.96179
0.2	       1.6	   5.54797
0.2	       1.8	   5.07886
0.2	         2	   4.58607
0.2	       2.2	   4.08802
0.2	       2.4	    3.5948
0.2	       2.6	   3.11138
0.2	       2.8	   2.63961
0.2	         3	   2.17951
0.2	       3.2	   1.73001
0.2	       3.4	   1.28943
0.2	       3.6	  0.855725
0.2	       3.8	  0.426687
0.2	         4	         0
0.4	         0	         0
0.4	       0.2	   4.70786
0.4	       0.4	   8.23168
0.4	       0.6	    10.345
0.4	       0.8	   11.3103
0.4	         1	    11.483
0.4	       1.2	   11.1575
0.4	       1.4	   10.5401
0.4	       1.6	   9.76423
0.4	       1.8	   8.91168
0.4	         2	   8.03089
0.4	       2.2	   7.14921
0.4	       2.4	   6.28111
0.4	       2.6	   5.43326
0.4	       2.8	   4.60765
0.4	         3	   3.80354
0.4	       3.2	    3.0186
0.4	       3.4	   2.24961
0.4	       3.6	   1.49285
0.4	       3.8	  0.744351
0.4	         4	         0
0.6	         0	         0
0.6	       0.2	   8.19198
0.6	       0.4	   13.5527
0.6	       0.6	   16.2726
0.6	       0.8	   17.2095
0.6	         1	   17.0761
0.6	       1.2	   16.3381
0.6	       1.4	    15.277
0.6	       1.6	   14.0571
0.6	       1.8	   12.7728
0.6	         2	   11.4766
0.6	       2.2	   10.1968
0.6	       2.4	   8.94718
0.6	       2.6	   7.73289
0.6	       2.8	   6.55418
0.6	         3	   5.40839
0.6	       3.2	   4.29124
0.6	       3.4	   3.19757
0.6	       3.6	   2.12173
0.6	       3.8	   1.05786
0.6	         4	         0
0.8	         0	         0
0.8	       0.2	   14.5074
0.8	       0.4	   21.5144
0.8	       0.6	   23.9832
0.8	       0.8	   24.1792
0.8	         1	   23.2737
0.8	       1.2	    21.842
0.8	       1.4	   20.1727
0.8	       1.6	   18.4146
0.8	       1.8	   16.6456
0.8	         2	   14.9059
0.8	       2.2	   13.2143
0.8	       2.4	   11.5779
0.8	       2.6	   9.99695
0.8	       2.8	   8.46779
0.8	         3	    6.9846
0.8	       3.2	   5.54041
0.8	       3.4	   4.12769
0.8	       3.6	   2.73864
0.8	       3.8	   1.36537
0.8	         4	         0
1	         0	         0
1	       0.2	   28.3233
1	       0.4	   34.0142
1	       0.6	   33.9667
1	       0.8	   32.2505
