VARIABLES="X" "Y" "PSI"
ZONE I=20 J=20 DATAPACKING=POINT
0	       0	       1
0	0.0526316	       1
0	0.105263	       1
0	0.157895	       1
0	0.210526	       1
0	0.263158	       1
0	0.315789	       1
0	0.368421	       1
0	0.421053	       1
0	0.473684	       1
0	0.526316	       1
0	0.578947	       1
0	0.631579	       1
0	0.684211	       1
0	0.736842	       1
0	0.789474	       1
0	0.842105	       1
0	0.894737	       1
0	0.947368	       1
0	       1	       0
0.0526316	       0	       1
0.0526316	0.0526316	0.901031
0.0526316	0.105263	0.939341
0.0526316	0.157895	0.944568
0.0526316	0.210526	0.942236
0.0526316	0.263158	0.938198
0.0526316	0.315789	0.933573
0.0526316	0.368421	0.928397
0.0526316	0.421053	0.922465
0.0526316	0.473684	0.915493
0.0526316	0.526316	0.907121
0.0526316	0.578947	0.896849
0.0526316	0.631579	0.883928
0.0526316	0.684211	0.867148
0.0526316	0.736842	0.844373
0.0526316	0.789474	0.811473
0.0526316	0.842105	0.759526
0.0526316	0.894737	0.666714
0.0526316	0.947368	 0.47219
0.0526316	       1	       0
0.105263	       0	       1
0.105263	0.0526316	0.868827
0.105263	0.105263	0.911769
0.105263	0.157895	0.919001
0.105263	0.210526	0.915331
0.105263	0.263158	0.908255
0.105263	0.315789	0.899686
0.105263	0.368421	0.889853
0.105263	0.421053	0.878484
0.105263	0.473684	0.865109
0.105263	0.526316	0.849096
0.105263	0.578947	0.829576
0.105263	0.631579	 0.80529
0.105263	0.684211	0.774301
0.105263	0.736842	0.733466
0.105263	0.789474	0.677409
0.105263	0.842105	0.596585
0.105263	0.894737	0.473945
0.105263	0.947368	 0.28178
0.105263	       1	       0
0.157895	       0	       1
0.157895	0.0526316	0.856135
0.157895	0.105263	0.897616
0.157895	0.157895	 0.90434
0.157895	0.210526	 0.89912
0.157895	0.263158	0.889446
0.157895	0.315789	0.877469
0.157895	0.368421	0.863523
0.157895	0.421053	0.847308
0.157895	0.473684	0.828244
0.157895	0.526316	0.805537
0.157895	0.578947	0.778117
0.157895	0.631579	0.744508
0.157895	0.684211	0.702593
0.157895	0.736842	0.649252
0.157895	0.789474	0.579835
0.157895	0.842105	0.487556
0.157895	0.894737	0.363425
0.157895	0.947368	  0.1991
0.157895	       1	       0
0.210526	       0	       1
0.210526	0.0526316	 0.84989
0.210526	0.105263	0.889103
0.210526	0.157895	0.894347
0.210526	0.210526	0.887368
0.210526	0.263158	0.875352
0.210526	0.315789	0.860426
0.210526	0.368421	0.842933
0.210526	0.421053	0.822547
0.210526	0.473684	0.798635
0.210526	0.526316	0.770332
0.210526	0.578947	0.736521
0.210526	0.631579	0.695741
0.210526	0.684211	0.646061
0.210526	0.736842	 0.58492
0.210526	0.789474	0.509006
0.210526	0.842105	0.414373
0.210526	0.894737	0.297281
0.210526	0.947368	0.156767
0.210526	       1	       0
0.263158	       0	       1
0.263158	0.0526316	0.846194
0.263158	0.105263	0.883366
0.263158	0.157895	0.886959
0.263158	0.210526	0.878249
0.263158	0.263158	0.864169
0.263158	0.315789	0.846752
0.263158	0.368421	0.826304
0.263158	0.421053	0.802474
0.263158	0.473684	0.774609
0.263158	0.526316	0.741845
0.263158	0.578947	0.703114
0.263158	0.631579	0.657107
0.263158	0.684211	0.602236
0.263158	0.736842	0.536622
0.263158	0.789474	0.458185
0.263158	0.842105	0.364968
0.263158	0.894737	0.255934
0.263158	0.947368	0.132425
0.263158	       1	       0
0.315789	       0	       1
0.315789	0.0526316	0.843794
0.315789	0.105263	0.879365
0.315789	0.157895	0.881512
0.315789	0.210526	0.871307
0.315789	0.263158	0.855526
0.315789	0.315789	0.836112
0.315789	0.368421	0.813324
0.315789	0.421053	0.786793
0.315789	0.473684	0.755869
0.315789	0.526316	0.719726
0.315789	0.578947	0.677389
0.315789	0.631579	0.627746
0.315789	0.684211	0.569567
0.315789	0.736842	0.501567
0.315789	0.789474	0.422569
0.315789	0.842105	0.331816
0.315789	0.894737	0.229516
0.315789	0.947368	0.117546
0.315789	       1	       0
0.368421	       0	       1
0.368421	0.0526316	0.842265
0.368421	0.105263	0.876728
0.368421	0.157895	 0.87781
0.368421	0.210526	0.866492
0.368421	0.263158	0.849457
0.368421	0.315789	 0.82858
0.368421	0.368421	0.804087
0.368421	0.421053	0.775596
0.368421	0.473684	 0.74247
0.368421	0.526316	 0.70393
0.368421	0.578947	0.659103
0.368421	0.631579	0.607058
0.368421	0.684211	0.546857
0.368421	0.736842	0.477651
0.368421	0.789474	0.398849
0.368421	0.842105	0.310358
0.368421	0.894737	0.212918
0.368421	0.947368	0.108417
0.368421	       1	       0
0.421053	       0	       1
0.421053	0.0526316	0.841461
0.421053	0.105263	0.875332
0.421053	0.157895	 0.87582
0.421053	0.210526	 0.86386
0.421053	0.263158	 0.84608
0.421053	0.315789	0.824313
0.421053	0.368421	0.798761
0.421053	0.421053	0.769035
0.421053	0.473684	0.734514
0.421053	0.526316	0.694461
0.421053	0.578947	0.648081
0.421053	0.631579	0.594573
0.421053	0.684211	0.533196
0.421053	0.736842	0.463379
0.421053	0.789474	0.384864
0.421053	0.842105	0.297897
0.421053	0.894737	0.203429
0.421053	0.947368	 0.10326
0.421053	       1	       0
0.473684	       0	       1
0.473684	0.0526316	0.841338
0.473684	0.105263	0.875148
0.473684	0.157895	0.875564
0.473684	0.210526	0.863486
0.473684	0.263158	0.845512
0.473684	0.315789	0.823451
0.473684	0.368421	 0.79749
0.473684	0.421053	0.767241
0.473684	0.473684	0.732093
0.473684	0.526316	 0.69133
0.473684	0.578947	0.644201
0.473684	0.631579	 0.58997
0.473684	0.684211	0.527992
0.473684	0.736842	0.457822
0.473684	0.789474	0.379347
0.473684	0.842105	0.292951
0.473684	0.894737	 0.19966
0.473684	0.947368	0.101213
0.473684	       1	       0
0.526316	       0	       1
0.526316	0.0526316	0.841891
0.526316	0.105263	0.876186
0.526316	0.157895	 0.87708
0.526316	0.210526	 0.86544
0.526316	0.263158	0.847844
0.526316	0.315789	0.826096
0.526316	0.368421	 0.80038
0.526316	0.421053	 0.77031
0.526316	0.473684	0.735276
0.526316	0.526316	0.694566
0.526316	0.578947	0.647427
0.526316	0.631579	0.593118
0.526316	0.684211	0.530987
0.526316	0.736842	0.460574
0.526316	0.789474	0.381757
0.526316	0.842105	0.294908
0.526316	0.894737	 0.20105
0.526316	0.947368	0.101939
0.526316	       1	       0
0.578947	       0	       1
0.578947	0.0526316	0.843132
0.578947	0.105263	0.878475
0.578947	0.157895	0.880413
0.578947	0.210526	0.869777
0.578947	0.263158	 0.85314
0.578947	0.315789	0.832313
0.578947	0.368421	0.807493
